Begin at: Tue May 19 13:32:57 EDT 2015, train start at: Tue Jan 27 22:34:47 EST 2015, test end at: Wed Mar 25 07:31:35 EDT 2015.
Author: UNEP, id: 38146999, #fols: 7644, #exs: 376.
******************************
AuthorId fId #pos #neg #userTweets
3459051 2219987053 1 469 1584
3459051 180557908 1 469 81
3459051 2865026511 2 468 5506
3459051 910569511 3 467 217
3459051 106515934 2 468 2068
3459051 356774727 2 468 1848
3459051 172356153 2 468 854
3459051 18990546 17 453 935
3459051 60814304 1 469 1814
3459051 302500671 1 469 10
3459051 451718212 6 464 13745
3459051 634719651 4 466 9053
3459051 252964664 14 456 16088
3459051 1342998468 3 467 238
3459051 250254399 0 470 1126
3459051 1616401178 2 468 486
3459051 1613121823 9 461 216
3459051 2923836382 2 468 1586
3459051 2883809873 5 465 2593
3459051 407862795 2 468 796
3459051 413094245 1 469 23163
3459051 416074377 2 468 2340
3459051 1100018454 5 465 272
3459051 1920598429 1 469 7422
3459051 129015197 3 467 906
3459051 1043018988 3 467 526
3459051 2884089785 0 470 13
3459051 49299546 1 469 6752
3459051 1890572377 1 469 73
3459051 264205718 4 466 271
3459051 302679529 1 469 1088
3459051 2775892105 2 468 23890
3459051 415412581 2 468 200
3459051 16224453 1 469 3525
3459051 914415138 3 467 11527
3459051 887543504 3 467 1290
3459051 137199894 2 468 1951
3459051 992179513 0 470 655
3459051 2813494854 25 445 4995
3459051 16343574 3 467 2115
3459051 532251898 2 468 100
3459051 2464894076 1 469 320
3459051 2809735020 1 469 820
3459051 3033579700 1 469 117
3459051 2976600178 6 464 2985
3459051 22250215 3 467 13431
3459051 2304167367 18 452 2394
3459051 378036970 2 468 7264
3459051 114590651 85 385 3996
3459051 441766022 5 465 280
3459051 2883133618 11 459 10282
3459051 716274403 5 465 2379
3459051 2231773752 2 468 230
3459051 565084558 2 468 287
3459051 2313051582 3 467 316
3459051 94344007 1 469 5535
3459051 2853466665 4 466 117
3459051 2292937519 2 468 611
3459051 36360632 3 467 493
3459051 2694457512 34 436 1331
3459051 378758498 4 466 2281
3459051 368042207 3 467 1065
3459051 36927988 19 451 15447
3459051 67372325 1 469 1165
3459051 386555045 14 456 694
3459051 1715611489 4 466 294
3459051 34675446 4 466 855
3459051 200780461 2 468 267
3459051 496317849 1 469 468
3459051 2821128539 2 468 1657
3459051 280990726 1 469 29
3459051 267342218 11 459 9171
3459051 1697494874 1 469 1176
3459051 240766896 2 468 320
3459051 68867988 8 462 1363
3459051 2247302984 1 469 2
3459051 63269287 4 466 184
3459051 1254651470 1 469 171
3459051 1121260274 2 468 884
3459051 604409088 10 460 928
3459051 90845139 2 468 3485
3459051 1443928639 1 469 46
3459051 505116245 2 468 26386
3459051 344508555 1 469 1
3459051 1855687086 5 465 29
3459051 2232691961 2 468 22747
3459051 2479159384 1 469 16711
3459051 40343720 3 467 1687
3459051 280246650 1 469 32
3459051 19557284 1 469 35
3459051 628273308 1 469 51
3459051 895999741 3 467 44
3459051 482212634 4 466 345
3459051 31252881 2 468 831
3459051 2719770929 0 470 28893
3459051 37552408 2 468 935
3459051 360661361 5 465 2146
3459051 2764721369 3 467 1014
3459051 2164573829 2 468 44
3459051 1367920728 3 467 621
3459051 208490240 4 466 538
3459051 414892715 2 468 8954
3459051 18461293 2 468 321
3459051 2350777004 5 465 913
3459051 388454311 2 468 2046
3459051 2592651298 2 468 168
3459051 174713547 2 468 585
3459051 16124328 13 457 702
3459051 501982887 5 465 21
3459051 947862578 2 468 316
3459051 73185544 3 467 2884
3459051 44902985 4 466 71
3459051 41721766 5 465 9209
3459051 2560454113 1 469 1914
3459051 2891118281 2 468 95
3459051 463154822 12 458 2207
3459051 191971832 2 468 1111
3459051 59604217 1 469 113
3459051 483854154 33 437 1496
3459051 2748428946 1 469 356
3459051 2926591872 2 468 6570
3459051 2821656631 3 467 477
3459051 88347137 2 468 186
3459051 830202138 2 468 337
3459051 2841821931 2 468 219
3459051 243262030 22 448 2414
3459051 74305047 1 469 3664
3459051 2411625973 1 469 30
3459051 98010151 4 466 947
3459051 468732172 1 469 23294
3459051 2289500933 1 469 121
3459051 1630715330 4 466 2724
3459051 51448798 1 469 3498
3459051 1175629656 10 460 497
3459051 1539024998 8 462 2434
3459051 462128543 2 468 52
3459051 221324384 3 467 7599
3459051 1468884852 4 466 896
3459051 1958847296 2 468 336
3459051 1388032284 5 465 992
3459051 96690859 3 467 1359
3459051 534691293 2 468 92
3459051 52583181 2 468 19980
3459051 2367926741 2 468 513
3459051 1685704016 1 469 313
3459051 2548852675 1 469 20
3459051 46859106 2 468 620
3459051 2929345363 3 467 1677
3459051 2338083086 2 468 83
3459051 3003926874 27 443 275
3459051 523691670 4 466 117
3459051 17824498 1 469 7368
3459051 441490968 2 468 398
3459051 29990130 5 465 812
3459051 623053922 6 464 141
3459051 834163170 3 467 225
3459051 465026500 2 468 63
3459051 82034132 1 469 38
3459051 135433776 4 466 4025
3459051 3004280313 1 469 716
3459051 2479749908 2 468 356
3459051 371923748 0 470 970
3459051 620657997 2 468 325
3459051 51179318 1 469 9
3459051 451593444 2 468 651
3459051 901800276 4 466 913
3459051 252487264 1 469 78
3459051 203667510 3 467 1177
3459051 807588932 2 468 2665
3459051 69279417 1 469 282
3459051 970213200 1 469 465
3459051 767036004 1 469 47267
3459051 2890496489 3 467 2848
3459051 2258740751 6 464 263
3459051 1348162182 8 462 2310
3459051 15753918 1 469 229
3459051 2584691123 3 467 1014
3459051 2537411266 1 469 34
3459051 88036936 1 469 273
3459051 1638168020 1 469 1017
3459051 2472757178 4 466 3708
3459051 1300520575 3 467 3617
3459051 252976488 2 468 26930
3459051 161747130 2 468 2217
3459051 379534031 3 467 6514
3459051 1405831603 1 469 31
3459051 2482281560 2 468 173
3459051 403387608 2 468 177
3459051 52703658 0 470 1454
3459051 351168632 2 468 419
3459051 21315649 2 468 9693
3459051 147501168 8 462 2418
3459051 948300522 1 469 23
3459051 2803706856 1 469 3464
3459051 3033794410 2 468 9
3459051 458027094 1 469 328
3459051 563325064 1 469 1569
3459051 301406703 2 468 4928
3459051 274750346 3 467 6
3459051 49129112 1 469 810
3459051 52007736 1 469 685
3459051 1240540982 5 465 98
3459051 91676348 3 467 7886
3459051 253565033 0 470 18328
3459051 2729107727 1 469 4588
3459051 927199753 28 442 15854
3459051 240844029 6 464 80
3459051 2502418902 1 469 402
3459051 3041208497 5 465 53
3459051 511081531 5 465 18519
3459051 361976028 2 468 721
3459051 109394842 1 469 466
3459051 3055304013 1 469 913
3459051 325434092 2 468 2552
3459051 444405922 2 468 83
3459051 375056291 3 467 313
3459051 2901122861 1 469 6447
3459051 2322536176 2 468 1569
3459051 80271560 1 469 63
3459051 392860200 5 465 12953
3459051 529253088 2 468 315
3459051 1589383064 3 467 37318
3459051 2192796940 1 469 5217
3459051 271145692 3 467 3226
3459051 627895862 1 469 1310
3459051 19342186 1 469 2593
3459051 137246769 3 467 2133
3459051 3039656813 20 450 4649
3459051 627777111 10 460 481
3459051 2821252779 19 451 3010
3459051 2350603243 2 468 244
3459051 2218094473 1 469 67
3459051 23995698 1 469 1534
3459051 606487748 4 466 931
3459051 2952061987 3 467 375
3459051 461385547 1 469 2295
3459051 1973795336 1 469 394
3459051 2390470821 2 468 157
3459051 883838833 4 466 1851
3459051 2754443567 3 467 2469
3459051 1022707166 1 469 41
3459051 193076009 3 467 442
3459051 1691877336 4 466 637
3459051 1569434167 2 468 1050
3459051 2997409222 8 462 25405
3459051 2382736069 1 469 218
3459051 184720015 4 466 744
3459051 305818642 3 467 4256
3459051 2418596329 1 469 1102
3459051 2883849935 2 468 356
3459051 290567127 2 468 411
3459051 623206802 2 468 1176
3459051 3020762574 2 468 373
3459051 56776916 2 468 213
3459051 255228655 4 466 418
3459051 2388013295 2 468 314
3459051 885184561 2 468 2313
3459051 2298171619 4 466 226
3459051 1228817042 2 468 15
3459051 840545172 1 469 4
3459051 562951872 1 469 4
3459051 354079487 0 470 156
3459051 73453 5 465 458
3459051 282032979 2 468 1007
3459051 215016029 7 463 3045
3459051 2199734582 1 469 1715
3459051 2742765000 4 466 34077
3459051 2326050504 6 464 1250
3459051 259975018 4 466 41471
3459051 786644755 2 468 217
3459051 530989600 1 469 1324
3459051 2997440241 0 470 489
3459051 753928555 1 469 1081
3459051 823724624 1 469 897
3459051 110954511 4 466 265
3459051 541386759 2 468 558
3459051 2273371515 1 469 766
3459051 82170205 1 469 64
3459051 95316081 2 468 1086
3459051 248447113 1 469 2473
3459051 1077486090 1 469 3406
3459051 2828569101 4 466 1662
3459051 23261190 1 469 8559
3459051 169241861 2 468 77
3459051 746737202 3 467 444
3459051 1942753957 3 467 286
3459051 3038510167 5 465 13
3459051 81014367 4 466 1490
3459051 438704771 4 466 1315
3459051 550993721 2 468 513
3459051 2950141691 0 470 16213
3459051 2987013621 8 462 831
3459051 1285850918 4 466 468
3459051 99084149 2 468 369
3459051 301496162 2 468 2925
3459051 293201390 5 465 650
3459051 81894783 6 464 3563
3459051 19905272 1 469 9
3459051 206302588 1 469 2369
3459051 267343377 1 469 801
3459051 526674096 2 468 214
3459051 193873807 2 468 482
3459051 23292612 2 468 544
3459051 15154933 1 469 911
3459051 232601023 2 468 446
3459051 2912720447 0 470 321
3459051 45140283 1 469 10221
3459051 464367615 5 465 1171
3459051 133485233 1 469 2473
3459051 86787521 1 469 514
3459051 2540341590 2 468 388
3459051 242673086 1 469 974
3459051 248846329 4 466 5054
3459051 2872549317 4 466 369
3459051 51449472 2 468 53
3459051 60537013 1 469 441
3459051 29054939 3 467 576
3459051 3084514809 1 469 46
3459051 332888709 8 462 4027
3459051 2193913798 3 467 160
3459051 159132629 0 470 4607
3459051 12211422 2 468 2674
3459051 204915124 1 469 113
3459051 1722448854 6 464 54
3459051 168310312 2 468 266
3459051 2972873235 1 469 1581
3459051 244104169 4 466 23392
3459051 61525605 2 468 139
3459051 309833122 4 466 441
3459051 207619357 0 470 724
3459051 2894257480 13 457 481
3459051 86960685 5 465 1263
3459051 2547848425 4 466 1871
3459051 3058948863 3 467 643
3459051 1888952942 6 464 3106
3459051 88833693 2 468 459
3459051 536415748 4 466 931
3459051 1355166242 5 465 1240
3459051 891020893 2 468 106
3459051 3024986634 1 469 97
3459051 2386557629 1 469 4418
3459051 423408865 2 468 58
3459051 2877044339 2 468 1086
3459051 22710038 4 466 1491
3459051 56311206 3 467 834
3459051 242051914 1 469 19903
3459051 2605228134 2 468 46503
3459051 821397320 3 467 1624
3459051 560857884 1 469 457
3459051 409062680 1 469 191
3459051 1050455592 0 470 3228
3459051 2966373785 1 469 1193
3459051 3003301517 23 447 4658
3459051 336777355 1 469 545
3459051 133454823 2 468 117
3459051 2479523591 2 468 22
3459051 2389660704 1 469 1825
3459051 1221965498 2 468 240
3459051 401710943 2 468 97036
3459051 193595546 3 467 123
3459051 127239057 1 469 29583
3459051 349829126 2 468 6022
3459051 2807504149 2 468 336
3459051 830312101 1 469 71
3459051 556398541 1 469 29
3459051 3066022919 8 462 208
3459051 1537602762 19 451 3670
3459051 25691741 8 462 1940
3459051 2714125548 4 466 148
3459051 3008474400 4 466 1790
3459051 2412965719 5 465 965
3459051 1896891114 4 466 815
3459051 1255511930 14 456 122
3459051 1690844738 2 468 7630
3459051 81997903 4 466 8295
3459051 2987402143 1 469 15
3459051 2162049569 1 469 43
3459051 564198569 2 468 4743
3459051 2870830647 4 466 47
3459051 50137219 5 465 3733
3459051 481295120 2 468 303
3459051 1931231034 4 466 241
3459051 24981679 1 469 1029
3459051 1493430380 1 469 10
3459051 362186041 3 467 17
3459051 1569398822 3 467 983
3459051 30976202 3 467 2169
3459051 2978838072 1 469 918
3459051 250193687 3 467 185
3459051 85429291 1 469 809
3459051 1014532460 2 468 1645
3459051 195372901 1 469 1156
3459051 28861341 2 468 1535
3459051 27283790 4 466 606
3459051 1270203842 2 468 1064
3459051 857538258 1 469 3347
3459051 183070411 2 468 120
3459051 2850054567 1 469 1705
3459051 14663970 1 469 253
3459051 15085498 4 466 2625
3459051 2230428990 16 454 445
3459051 298499916 2 468 159
3459051 1526164640 1 469 674
3459051 2470217186 2 468 1899
3459051 118215230 2 468 5315
3459051 255228289 1 469 332
3459051 19657904 3 467 232
3459051 1915676155 1 469 271
3459051 2719344540 2 468 28
3459051 592644399 0 470 1572
3459051 19904685 7 463 294
3459051 23643572 14 456 6335
3459051 79583588 7 463 5678
3459051 726956365 2 468 82
3459051 289479205 3 467 149
3459051 25652786 4 466 370
3459051 898445311 8 462 2537
3459051 436775999 2 468 1718
3459051 229653446 1 469 957
3459051 620657000 2 468 527
3459051 2980605818 16 454 3415
3459051 2289715512 1 469 103
3459051 2356686704 1 469 5338
3459051 1368419887 1 469 3514
3459051 469818825 3 467 2563
3459051 69693574 1 469 762
3459051 626545567 1 469 536
3459051 113617857 6 464 103
3459051 92075232 21 449 14715
3459051 2586460748 2 468 150
3459051 1364992435 1 469 458
3459051 457162381 2 468 412
3459051 103398578 1 469 790
3459051 130418499 1 469 311
3459051 37519546 1 469 425
3459051 23260238 3 467 12460
3459051 111286714 2 468 77
3459051 26070572 1 469 11094
3459051 249669690 3 467 1392
3459051 376820812 3 467 175
3459051 1499669916 2 468 1376
3459051 288308591 0 470 146
3459051 126664025 2 468 5278
3459051 728352151 1 469 4396
3459051 1497131558 4 466 348
3459051 18185486 1 469 441
3459051 2973260393 3 467 73
3459051 36052377 11 459 5142
3459051 2430795535 3 467 2386
3459051 565516255 7 463 22733
3459051 247771554 1 469 2001
3459051 2718813012 7 463 996
3459051 2221555010 0 470 59
3459051 198462461 3 467 5719
3459051 221695704 2 468 645
3459051 134953989 5 465 2868
3459051 3065313003 1 469 49
3459051 64972381 1 469 2500
3459051 1093951584 2 468 210
3459051 344725094 0 470 750
3459051 616655606 1 469 26
3459051 2931620985 6 464 6127
3459051 1394958895 1 469 329
3459051 188443041 2 468 4440
3459051 51242728 1 469 693
3459051 29502462 1 469 605
3459051 1586263915 4 466 391
3459051 2875252359 3 467 690
3459051 1719516025 1 469 719
3459051 782797411 1 469 270
3459051 142108877 1 469 2481
3459051 777826243 3 467 56
3459051 2195971742 3 467 1613
3459051 14512613 2 468 312
3459051 2998428437 2 468 207
3459051 356815830 0 470 1035
3459051 23295958 0 470 2050
3459051 65598146 1 469 447
3459051 2481916265 3 467 13483
3459051 56524005 9 461 461
3459051 288727330 10 460 1578
3459051 1524952110 32 438 6726
3459051 565619296 3 467 2071
3459051 2775960095 2 468 387
3459051 595314921 1 469 146
3459051 785124498 1 469 142
3459051 59444465 1 469 349
3459051 576705077 2 468 430
3459051 25408725 7 463 847
3459051 2263737588 2 468 2377
3459051 326377432 3 467 1693
3459051 37030610 4 466 1066
3459051 1058447358 7 463 5107
3459051 3032760082 1 469 334
3459051 23754018 15 455 740
3459051 2261226902 2 468 732
3459051 2954782611 1 469 5175
3459051 308708157 4 466 296
3459051 205575264 0 470 72
3459051 748523910 2 468 14413
3459051 403386142 1 469 195
3459051 622139583 3 467 999
3459051 315296308 1 469 2224
3459051 1714854546 1 469 6
3459051 106866094 1 469 5676
3459051 1226059446 2 468 103
3459051 1270209241 10 460 831
3459051 359832817 0 470 68
3459051 292582192 3 467 227
3459051 1436261594 2 468 303
3459051 574764689 1 469 837
3459051 2649190734 4 466 347
3459051 454101920 1 469 132
3459051 35478794 5 465 2896
3459051 313575162 1 469 564
3459051 1162804944 4 466 677
3459051 2747141079 2 468 233
3459051 903716575 2 468 738
3459051 2831971710 1 469 2
3459051 2428404838 10 460 10574
3459051 2413242109 2 468 431
3459051 47285504 3 467 1453
3459051 1284193632 2 468 151
3459051 2522981312 0 470 156
3459051 2283140376 1 469 97
3459051 2719069184 2 468 83
3459051 3069536962 8 462 599
3459051 2510044844 20 450 1512
3459051 93128169 2 468 5441
3459051 533885199 4 466 1680
3459051 381677048 0 470 43
3459051 79300956 2 468 1495
3459051 393532777 5 465 1487
3459051 88445438 2 468 84
3459051 1546455122 8 462 612
3459051 945671239 5 465 1031
3459051 231432913 3 467 5824
3459051 2892261815 1 469 2737
3459051 528170323 3 467 344
3459051 244068334 1 469 1766
3459051 159256628 1 469 4172
3459051 543817463 1 469 35
3459051 2586157434 3 467 2841
3459051 237544653 2 468 3862
3459051 1333595515 7 463 1136
3459051 173781024 13 457 13880
3459051 2524865046 4 466 1088
3459051 33215706 2 468 1939
3459051 1510376360 2 468 506
3459051 114457182 1 469 701
3459051 2984958135 7 463 6051
3459051 50813545 1 469 300
3459051 1898651515 1 469 157
3459051 630456432 3 467 8108
3459051 2820150717 1 469 1197
3459051 356955821 1 469 429
3459051 334859893 1 469 67
3459051 2998370676 2 468 140
3459051 2860329047 11 459 2782
3459051 2330433834 2 468 2689
3459051 3075600883 0 470 1131
3459051 970033574 2 468 772
3459051 111226421 1 469 436
3459051 771652837 2 468 136
3459051 260849484 0 470 24
3459051 4012161 3 467 1425
3459051 39036997 1 469 1069
3459051 2716639343 2 468 11328
3459051 22029553 1 469 3081
3459051 707181521 2 468 3610
3459051 362875919 10 460 2173
3459051 837974588 6 464 1343
3459051 262379659 3 467 576
3459051 1687443698 7 463 5722
3459051 612863837 2 468 935
3459051 3037446603 3 467 2989
3459051 2770537762 1 469 448
3459051 396714006 2 468 56
3459051 231020949 5 465 2007
3459051 2942589282 1 469 810
3459051 358361948 7 463 174
3459051 572961420 34 436 47104
3459051 842350448 2 468 173
3459051 79807769 1 469 2335
3459051 2986829296 3 467 345
3459051 1129864561 3 467 925
3459051 211561536 1 469 451
3459051 1671813086 4 466 704
3459051 2513352348 1 469 25
3459051 173473319 2 468 213
3459051 394022301 5 465 444
3459051 790562172 3 467 2189
3459051 2997859109 34 436 19383
3459051 256072596 4 466 272
3459051 1078549772 2 468 369
3459051 2439674953 2 468 3228
3459051 99471291 1 469 789
3459051 353280623 1 469 1011
3459051 2904008121 1 469 32
3459051 2847108795 3 467 356
3459051 1183799946 1 469 4906
3459051 2899783733 3 467 13975
3459051 85647149 2 468 2185
3459051 385141861 1 469 1422
3459051 293638563 15 455 30445
3459051 917639124 1 469 2399
3459051 172881961 27 443 7497
3459051 69411258 21 449 9204
3459051 757112832 1 469 2698
3459051 251754571 0 470 558
3459051 1873548374 3 467 16353
3459051 437673995 8 462 37581
3459051 3007419384 2 468 15
3459051 2983234487 191 279 17904
3459051 481428155 7 463 4359
3459051 281966579 6 464 108
3459051 2972941793 2 468 460
3459051 1934500776 6 464 418
3459051 1603939716 4 466 1136
3459051 267310075 2 468 1026
3459051 536381594 1 469 1620
3459051 391558370 1 469 205
3459051 263402412 9 461 558
3459051 252866153 1 469 817
3459051 42601966 4 466 9995
3459051 2361380473 2 468 48
3459051 1084371475 2 468 83
3459051 2809365197 2 468 3378
3459051 35864929 2 468 326
3459051 1593224094 4 466 21471
3459051 2931907046 8 462 1247
3459051 2804731166 3 467 2903
3459051 510580997 1 469 60
3459051 80133444 5 465 1540
3459051 2894499171 1 469 221
3459051 159384511 4 466 1718
3459051 2182159327 6 464 530
3459051 1312553749 2 468 67
3459051 19984009 2 468 713
3459051 2962683213 2 468 1293
3459051 42859959 4 466 422
3459051 622967541 7 463 502
3459051 2335963727 2 468 40896
3459051 1596853387 2 468 23
3459051 260390074 2 468 697
3459051 2770445285 2 468 30
3459051 68741628 2 468 7792
3459051 2338290980 3 467 128
3459051 2281076765 6 464 167
3459051 1551187806 2 468 277
3459051 175826005 2 468 717
3459051 2402848550 2 468 6148
3459051 20389458 1 469 903
3459051 2214750726 3 467 744
3459051 27527101 6 464 670
3459051 559933187 30 440 133
3459051 2825082541 1 469 6039
3459051 14565793 4 466 914
3459051 87693091 5 465 2901
3459051 14981695 1 469 1060
3459051 420166383 1 469 212
3459051 284998340 1 469 478
3459051 2889697802 16 454 1031
3459051 306193279 0 470 252
3459051 287609876 2 468 9011
3459051 2230002249 0 470 538
3459051 529101969 2 468 419
3459051 43091084 1 469 79
3459051 2876552482 1 469 160
3459051 96419957 1 469 4291
3459051 700084747 8 462 2317
3459051 246250533 3 467 95
3459051 86547390 2 468 523
3459051 3063979325 1 469 75
3459051 82555563 7 463 1413
3459051 2938946452 2 468 83
3459051 2285151500 9 461 4772
3459051 1551061664 2 468 439
3459051 360965070 2 468 603
3459051 2770445326 3 467 345
3459051 1222387296 2 468 134
3459051 2677840104 2 468 814
3459051 422852425 1 469 21
3459051 267059952 1 469 194
3459051 261980353 4 466 854
3459051 35741698 2 468 6453
3459051 362875503 3 467 907
3459051 919269762 3 467 74
3459051 412021982 5 465 1038
3459051 2937715162 4 466 4230
3459051 144188935 1 469 764
3459051 250070753 4 466 242
3459051 390379040 1 469 3147
3459051 533260940 1 469 4205
3459051 2546530999 4 466 7149
3459051 1489908008 1 469 1439
3459051 1453319587 12 458 3600
3459051 58006336 1 469 72
3459051 2165477492 1 469 37
3459051 105135579 1 469 367
3459051 101064667 3 467 566
3459051 27188464 1 469 364
3459051 2276638448 1 469 2450
3459051 955587607 3 467 1087
3459051 2953325356 1 469 956
3459051 2199181922 1 469 269
3459051 2794584335 2 468 5090
3459051 100589124 2 468 102
3459051 2563038757 9 461 4902
3459051 319184300 12 458 107
3459051 19656582 1 469 22
3459051 367346686 5 465 1255
3459051 42454226 0 470 208
3459051 3003991543 2 468 852
3459051 361707159 2 468 265
3459051 565202403 1 469 210
3459051 70787111 1 469 195
3459051 16813535 3 467 1175
3459051 2944944530 4 466 138
3459051 16280644 1 469 8471
3459051 859525963 3 467 1308
3459051 2787534329 2 468 429
3459051 3040204873 3 467 362
3459051 1499088811 1 469 1685
3459051 84528967 6 464 528
3459051 446166240 1 469 705
3459051 284192641 2 468 462
3459051 1161236610 5 465 168
3459051 386184136 5 465 1238
3459051 1420037358 2 468 20
3459051 2413769616 3 467 1503
3459051 2901553125 3 467 4239
3459051 3021141942 3 467 57
3459051 119343446 1 469 50
3459051 2844466247 2 468 576
3459051 46865508 5 465 1372
3459051 74064380 1 469 149
3459051 622209472 1 469 200
3459051 2154415116 0 470 735
3459051 2206772727 5 465 10472
3459051 2218836026 3 467 10416
3459051 784529929 1 469 141
3459051 378044190 2 468 93
3459051 2443198765 3 467 348
3459051 1595830063 2 468 1125
3459051 1529829812 4 466 935
3459051 1197973214 13 457 1264
3459051 3081587639 14 456 744
3459051 786405282 5 465 21991
3459051 2605887067 1 469 299
3459051 1603105080 7 463 81
3459051 2849784436 2 468 696
3459051 2177788477 2 468 133
3459051 2792179112 0 470 204
3459051 202773634 1 469 919
3459051 390134622 1 469 422
3459051 216843028 4 466 1411
3459051 14266598 1 469 2510
3459051 563400271 3 467 1279
3459051 787774580 2 468 50250
3459051 827813078 3 467 20
3459051 1667585293 4 466 1524
3459051 376890580 7 463 790
3459051 361790896 1 469 78
3459051 193420477 2 468 96
3459051 2462871036 2 468 9487
3459051 2405135556 1 469 516
3459051 336723191 3 467 517
3459051 1933659691 28 442 17407
3459051 1525110727 0 470 556
3459051 1323736860 1 469 3030
3459051 596599750 1 469 66
3459051 2562009068 3 467 4894
3459051 801234092 1 469 184
3459051 31347628 4 466 2523
3459051 2933576264 1 469 3028
3459051 475225689 1 469 247
3459051 321884835 6 464 1679
3459051 3041089846 15 455 1111
3459051 572041283 4 466 3209
3459051 2934058916 1 469 2529
3459051 2158611421 2 468 706
3459051 1499192858 2 468 246
3459051 1126251198 1 469 237
3459051 237305125 1 469 463
3459051 1261237382 1 469 3924
3459051 591024394 1 469 454
3459051 1933496028 31 439 8021
3459051 960848701 1 469 115
3459051 91017612 3 467 3284
3459051 2720893926 0 470 2129
3459051 138108708 1 469 754
3459051 3070808167 5 465 216
3459051 2205422485 1 469 195
3459051 268398420 1 469 669
3459051 598020846 7 463 745
3459051 1494372632 6 464 2328
3459051 1554249313 1 469 228
3459051 30062065 2 468 56
3459051 197210597 4 466 263
3459051 987844879 1 469 1656
3459051 2734103126 11 459 54485
3459051 563573148 3 467 1013
3459051 489303535 0 470 4076
3459051 110263006 1 469 2319
3459051 305152094 1 469 836
3459051 2753365858 2 468 1539
3459051 2933365873 3 467 193
3459051 391588840 1 469 237
3459051 2687797957 13 457 11591
3459051 939812042 2 468 8100
3459051 1485256123 1 469 40
3459051 1186760282 1 469 104
3459051 14196913 1 469 346
3459051 172042684 4 466 2946
3459051 498086263 10 460 2344
3459051 76529396 3 467 2605
3459051 1776801972 2 468 569
3459051 2857413971 1 469 1231
3459051 1854894655 1 469 69
3459051 706856654 3 467 1161
3459051 2192729347 2 468 913
3459051 66743 4 466 590
3459051 516763252 0 470 537
3459051 3067034734 2 468 79
3459051 1040183365 1 469 99
3459051 495857324 2 468 2515
3459051 1090039694 2 468 422
3459051 1924985228 1 469 26833
3459051 948793298 2 468 2692
3459051 2812876624 1 469 202
3459051 254806670 1 469 245
3459051 1414852250 1 469 125
3459051 398551816 1 469 62
3459051 529830882 3 467 1914
3459051 198806303 2 468 137
3459051 1868966827 1 469 145
3459051 419668468 1 469 148
3459051 617023233 4 466 1425
3459051 524939820 4 466 6823
3459051 17268481 2 468 17342
3459051 2371781424 1 469 4347
3459051 3072746937 2 468 468
3459051 2883262945 17 453 11950
3459051 3032694875 2 468 253
3459051 2609580169 4 466 932
3459051 538548826 1 469 3
3459051 18798443 2 468 20
3459051 341061402 1 469 712
3459051 86886280 2 468 239
3459051 28563202 4 466 1716
3459051 2555276108 1 469 15406
3459051 1221330487 1 469 1061
3459051 2894196764 2 468 74
3459051 15882597 2 468 788
3459051 308623649 3 467 177
3459051 99020761 1 469 518
3459051 164202747 4 466 106
3459051 558380882 4 466 501
3459051 357126674 1 469 77
3459051 59443817 2 468 1125
3459051 2340088189 1 469 853
3459051 231511946 3 467 1325
3459051 2377969435 0 470 1586
3459051 66180579 1 469 60
3459051 1908958518 2 468 44
3459051 216705856 1 469 6917
3459051 56753908 5 465 496
3459051 586185510 4 466 3141
3459051 2842947493 1 469 3635
3459051 2528261737 4 466 1491
3459051 47608778 1 469 662
3459051 2444504090 7 463 2337
3459051 700807298 2 468 2106
3459051 2527049646 3 467 1425
3459051 53911722 2 468 2940
3459051 570942005 1 469 2428
3459051 23543158 2 468 3365
3459051 204470302 2 468 2958
3459051 3002504110 2 468 1768
3459051 179669951 1 469 5023
3459051 3006396862 6 464 539
3459051 568581087 1 469 613
3459051 93972911 8 462 316
3459051 2916451336 4 466 342
3459051 2824961127 2 468 625
3459051 2911339881 2 468 612
3459051 155998467 7 463 2290
3459051 35442403 3 467 530
3459051 2843546247 3 467 669
3459051 159836937 1 469 1449
3459051 1417708038 19 451 229
3459051 379221792 1 469 861
3459051 415860172 1 469 77
3459051 401003216 4 466 97
3459051 970910604 2 468 89
3459051 2232398257 2 468 962
3459051 544574176 2 468 3786
3459051 369562258 4 466 193
3459051 402793699 1 469 105
3459051 222593330 2 468 180
3459051 460074377 4 466 60
3459051 142426053 3 467 15988
3459051 83284921 1 469 31
3459051 2493047268 1 469 265
3459051 2250817146 0 470 19078
3459051 2354610048 1 469 2902
3459051 299137118 3 467 1303
3459051 817898246 1 469 702
3459051 178256465 2 468 5326
3459051 55500579 4 466 1070
3459051 2624999660 1 469 3025
3459051 34244390 1 469 140
3459051 340070516 1 469 1005
3459051 158830865 3 467 1693
3459051 2984428361 2 468 69
3459051 162627233 2 468 109
3459051 36570192 3 467 1918
3459051 605434880 1 469 1001
3459051 278409641 1 469 95
3459051 164790425 7 463 5010
3459051 248086196 1 469 2262
3459051 375991138 1 469 52
3459051 1903934336 1 469 191
3459051 140779195 2 468 497
3459051 44837422 2 468 154
3459051 1580844253 2 468 1565
3459051 2725865306 2 468 6523
3459051 21813582 2 468 391
3459051 346656479 2 468 15644
3459051 1209224826 2 468 558
3459051 2277261317 1 469 609
3459051 94823493 1 469 5459
3459051 207591002 4 466 3442
3459051 1628162060 3 467 87
